27,   709594735, 1.0412,   684814456, 1.0782, 1.500, 0.000, 1.9573, 1.9573, 0.4722
28,   713623057, 1.0363,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   717407235, 1.0347,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   721191413, 1.0266,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   724975591, 1.0202,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   728759769, 1.0137,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   731445312, 1.0121,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
28,   735229504, 1.0041,   709594735, 1.0412, 1.500, 0.000, 1.9961, 1.9961, 0.5110
29,   739257812, 1.0057,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   743042004, 0.9960,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   746826182, 0.9928,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   750610360, 0.9879,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   754394538, 0.9831,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   758178716, 0.9783,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
29,   761962894, 0.9686,   735229504, 1.0041, 1.500, 0.000, 2.0352, 2.0352, 0.5500
30,   765991216, 0.9638,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   769653322, 0.9622,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   773315441, 0.9557,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   777099619, 0.9541,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   780883797, 0.9477,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   784667975, 0.9428,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
30,   788330081, 0.9380,   761962894, 0.9686, 1.500, 0.000, 2.0727, 2.0727, 0.5875
31,   792358403, 0.9332,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   796020509, 0.9315,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   798828125, 0.9251,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   802490244, 0.9219,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   806274422, 0.9170,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   810058600, 0.9138,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
31,   813842778, 0.9106,   788330081, 0.9380, 1.500, 0.000, 2.1055, 2.1055, 0.6203
32,   817871100, 0.9042,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   821655278, 0.9025,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   825439456, 0.8961,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   828247072, 0.8961,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   831054687, 0.8929,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   834838879, 0.8880,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
32,   838623057, 0.8848,   813842778, 0.9106, 1.500, 0.000, 2.1352, 2.1352, 0.6500
33,   842651379, 0.8784,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   846313485, 0.8768,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   850097663, 0.8752,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   853881841, 0.8719,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   857666019, 0.8703,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   860473634, 0.8655,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
33,   863281250, 0.8655,   838623057, 0.8848, 1.500, 0.000, 2.1634, 2.1634, 0.6782
34,   867309572, 0.8655,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   870117187, 0.8590,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   873901379, 0.8558,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   877685557, 0.8542,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   881469735, 0.8558,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   885253913, 0.8494,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
34,   889038091, 0.8494,   863281250, 0.8655, 1.500, 0.000, 2.1852, 2.1852, 0.7000
35,   893066413, 0.8478,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   896850591, 0.8445,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   900512697, 0.8461,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   903320312, 0.8445,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   907104504, 0.8413,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   910888682, 0.8429,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
35,   914672860, 0.8429,   889038091, 0.8494, 1.500, 0.000, 2.2039, 2.2039, 0.7187
36,   918701182, 0.8413,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
36,   922485360, 0.8397,   914672860, 0.8429, 1.500, 0.000, 2.2129, 2.2129, 0.7278
